error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
d1c-ivp-m-153,153,Error,d1c,I,ASYNASSAY,Missingness,ASYNASSAY conditionally missing,"If ASYNRS ne 1, then ASYNASSAY must be blank","If Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) ne 1 (Yes), then Q6b. ASYNASSAY (αSyn-SAA assay) must be blank",If DXASYN ne 1 and ASYNASSAY is not blank,,"DXASYN, ASYNASSAY",,,
d1c-ivp-c-154,154,Error,d1c,I,ASYNASSAY,Conformity,ASYNASSAY conforms,ASYNASSAY must be an integer between 1-2,Q6b. ASYNASSAY (αSyn-SAA assay) must be an integer between 1 and 2,IF ASYNASSAY < 1 or ASYNASSAY > 2,,,,,
d1c-ivp-m-155,155,Error,d1c,I,ASYNASSAYX,Missingness,ASYNASSAYX conditionally present,"If ASYNASSAY =2, then ASYNASSAYX cannot be blank","If Q6b. ASYNASSAY (αSyn-SAA assay) =2 (Other), then Q6b1. ASYNASSAYX (Other αSyn-SAA assay - Specify) cannot be blank",If ASYNASSAY =2 and ASYNASSAYX=blank,,"ASYNASSAY, ASYNASSAYX",,,
d1c-ivp-m-156,156,Error,d1c,I,ASYNASSAYX,Missingness,ASYNASSAYX conditionally missing,"If ASYNASSAY ne 2, then ASYNASSAYX must be blank","If Q6b. ASYNASSAY (αSyn-SAA assay) ne 2 (Other), then Q6b1. ASYNASSAYX (Other αSyn-SAA assay - Specify) must be blank",If ASYNASSAY ne 2 and ASYNASSAYX is not blank,,"ASYNASSAY, ASYNASSAYX",,,
d1c-ivp-m-157,157,Error,d1c,I,ASYNANLYSX,Missingness,ASYNANLYSX conditionally present,"If DXASYN =1, then ASYNANLYSX cannot be blank","If Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) =1 (Yes), then Q6c. ASYNANLYSX (Where were αSyn-SAA values obtained?) cannot be blank",If DXASYN =1 and ASYNANLYSX=blank,,"DXASYN, ASYNANLYSX",,,
d1c-ivp-m-158,158,Error,d1c,I,ASYNANLYSX,Missingness,ASYNANLYSX conditionally missing,"If DXASYN ne 1, then ASYNANLYSX must be blank","If Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) ne 1 (Yes), then Q6c. ASYNANLYSX (Where were αSyn-SAA values obtained?) must be blank",If DXASYN ne 1 and ASYNANLYSX is not blank,,"DXASYN, ASYNANLYSX",,,
d1c-ivp-m-159,159,Error,d1c,I,ASYNINT,Missingness,ASYNINT conditionally present,"If DXASYN =1, then ASYNINT cannot be blank","If Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) =1 (Yes), then Q6d. ASYNINT (αSyn-SAA sample within +/- 12 months of the current UDS visit?) cannot be blank",If DXASYN =1 and ASYNINT=blank,,"DXASYN, ASYNINT",,,
d1c-ivp-m-160,160,Error,d1c,I,ASYNINT,Missingness,ASYNINT conditionally missing,"If ASYNANLYSX ne 1, then ASYNINT must be blank","If Q6. DXASYN (Was αSyn-SAA used in the etiologic diagnosis?) ne 1 (Yes), then Q6d. ASYNINT (αSyn-SAA sample within +/- 12 months of the current UDS visit?) must be blank",If DXASYN ne 1 and ASYNINT is not blank,,"DXASYN, ASYNINT",,,
d1c-ivp-c-161,161,Error,d1c,I,ASYNINT,Conformity,ASYNINT conforms,ASYNINT must be an integer between 0-1,Q6d. ASYNINT (αSyn-SAA sample within +/- 12 months of the current UDS visit?) must be an integer between 0 and 1,IF ASYNINT < 0 or ASYNINT > 1,,,,,
d1c-ivp-m-162,162,Error,d1c,I,AACRITMET,Missingness,AACRITMET must be present,AACRITMET cannot be blank,Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) cannot be blank,If AACRITMET = blank,,,,,
d1c-ivp-c-163,163,Error,d1c,I,AACRITMET,Conformity,AACRITMET conforms,AACRITMET must be an integer between 0-1,Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) must be an integer between 0 and 1,IF AACRITMET < 0 or AACRITMET > 1,,,,,
d1c-ivp-m-164,164,Error,d1c,I,CR1APET,Missingness,CR1APET conditionally missing,"If AACRITMET = 0, then CR1APET must be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) = 0 (No), then Q8a. CR1APET (Which Core 1 biomarker was used to make this determination - Amyloid PET) must be blank",If AACRITMET= 0 and CR1APET is not blank,,"AACRITMET, CR1APET",,,
d1c-ivp-c-165,165,Error,d1c,I,CR1APET,Conformity,CR1APET conforms,CR1APET must be blank or 1,Q8a. CR1APET (Which Core 1 biomarker was used to make this determination - Amyloid PET) must be blank or 1,IF CR1APET is not blank or CR1APET ne 1,,,,,
d1c-ivp-m-166,166,Error,d1c,I,CR1PTAU217,Missingness,CR1PTAU217 conditionally missing,"If AACRITMET = 0, then CR1PTAU217 must be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) = 0 (No), then Q8b. CR1PTAU217 (Which Core 1 biomarker was used to make this determination - p-tau217) must be blank",If AACRITMET= 0 and CR1PTAU217 is not blank,,"AACRITMET, CR1PTAU217",,,
d1c-ivp-c-167,167,Error,d1c,I,CR1PTAU218,Conformity,CR1PTAU218 conforms,CR1PTAU218 must be blank or 1,Q8b. CR1PTAU217 (Which Core 1 biomarker was used to make this determination - p-tau217) must be blank or 1,IF CR1PTAU218 is not blank or CR1PTAU218 ne 1,,,,,
d1c-ivp-m-168,168,Error,d1c,I,CR1PCPT217,Missingness,CR1PCPT217 conditionally missing,"If AACRITMET = 0, then CR1PCPT217 must be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) = 0 (No), then Q8c. CR1PCPT217 (Which Core 1 biomarker was used to make this determination - %p-tau217) must be blank",If AACRITMET= 0 and CR1PCPT217 is not blank,,"AACRITMET, CR1PCPT217",,,
d1c-ivp-c-169,169,Error,d1c,I,CR1PCPT218,Conformity,CR1PCPT218 conforms,CR1PCPT218 must be blank or 1,Q8c. CR1PCPT217 (Which Core 1 biomarker was used to make this determination - %p-tau217) must be blank or 1,IF CR1PCPT218 is not blank or CR1PCPT218 ne 1,,,,,
d1c-ivp-m-170,170,Error,d1c,I,CR1PT181AB,Missingness,CR1PT181AB conditionally missing,"If AACRITMET = 0, then CR1PT181AB must be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) = 0 (No), then Q8d. CR1PT181AB (Which Core 1 biomarker was used to make this determination - p-tau181/Aβ42) must be blank",If AACRITMET= 0 and CR1PT181AB is not blank,,"AACRITMET, CR1PT181AB",,,
d1c-ivp-c-171,171,Error,d1c,I,CR1PT181AB,Conformity,CR1PT181AB conforms,CR1PT181AB must be blank or 1,Q8d. CR1PT181AB (Which Core 1 biomarker was used to make this determination - p-tau181/Aβ42) must be blank or 1,IF CR1PT181AB is not blank or CR1PT181AB ne 1,,,,,
d1c-ivp-m-172,172,Error,d1c,I,CR1TTABETA,Missingness,CR1TTABETA conditionally missing,"If AACRITMET = 0, then CR1TTABETA must be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) = 0 (No), then Q8e. CR1TTABETA (Which Core 1 biomarker was used to make this determination - t-tau/Aβ42) must be blank",If AACRITMET= 0 and CR1TTABETA is not blank,,"AACRITMET, CR1TTABETA",,,
d1c-ivp-c-173,173,Error,d1c,I,CR1TTABETA,Conformity,CR1TTABETA conforms,CR1TTABETA must be blank or 1,Q8e. CR1TTABETA (Which Core 1 biomarker was used to make this determination - t-tau/Aβ42) must be blank or 1,IF CR1TTABETA is not blank or CR1TTABETA ne 1,,,,,
d1c-ivp-m-174,174,Error,d1c,I,C1AB42AB40,Missingness,C1AB42AB40 conditionally missing,"If AACRITMET = 0, then C1AB42AB40 must be blank","If Q1a2. PT217ANLYS (Where were the p-tau 217 values used in the diagnosis analyzed?) = 0 (No), then Q8f. C1AB42AB40 (Which Core 1 biomarker was used to make this determination - Aβ42/40) must be blank",If AACRITMET= 0 and C1AB42AB40 is not blank,,"AACRITMET, C1AB42AB40",,,
d1c-ivp-c-175,175,Error,d1c,I,C1AB42AB41,Conformity,C1AB42AB41 conforms,C1AB42AB41 must be blank or 1,Q8f. C1AB42AB40 (Which Core 1 biomarker was used to make this determination - Aβ42/40) must be blank or 1,IF C1AB42AB41 is not blank or C1AB42AB41 ne 1,,,,,
d1c-ivp-m-176,176,Error,d1c,I,CR1OTH,Missingness,CR1OTH conditionally missing,"If AACRITMET = 0, then CR1OTH must be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) = 0 (No), then Q8g. CR1OTH (Which Core 1 biomarker was used to make this determination - Other) must be blank",If AACRITMET= 0 and CR1OTH is not blank,,"AACRITMET, CR1OTH",,,
d1c-ivp-c-177,177,Error,d1c,I,CR1OTH,Conformity,CR1OTH conforms,CR1OTH must be blank or 1,Q8g. CR1OTH (Which Core 1 biomarker was used to make this determination - Other) must be blank or 1,IF CR1OTH is not blank or CR1OTH ne 1,,,,,
d1c-ivp-m-178,178,Error,d1c,I,CR1OTHX,Missingness,CR1OTHX conditionally present,"If CR1OTH =1, then CR1OTHX cannot be blank","If Q8g. CR1OTH (Which Core 1 biomarker was used to make this determination - Other) =1 (Yes), then Q8g1. CR1OTHX (Other Core 1 biomarker was used to make this determination - Specify) cannot be blank",If CR1OTH =1 and CR1OTHX=blank,,"CR1OTH, CR1OTHX",,,
d1c-ivp-m-179,179,Error,d1c,I,CR1OTHX,Missingness,CR1OTHX conditionally missing,"If CR1OTH ne 1, then CR1OTHX must be blank","If Q8g. CR1OTH (Which Core 1 biomarker was used to make this determination - Other) ne 1 (Yes), then Q8g1. CR1OTHX (Other Core 1 biomarker was used to make this determination - Specify) must be blank",If CR1OTH ne 1 and CR1OTHX is not blank,,"CR1OTH, CR1OTHX",,,
d1c-ivp-m-180,180,Error,d1c,I,AACRITMET,Missingness,At least one core 1 biomarker must be checked,"If AACRITMET=1, then at least one of the following variables must be equal to 1: CR1APET, CR1PTAU217, CR1PCPT217, CR1PT181AB, CR1TTABETA, C1AB42AB40, CR1OTH","If AACRITMET=1, then at least one of the following variables must be equal to 1: Q8a. CR1APET, Q8b. CR1PTAU217, Q8c. CR1PCPT217, Q8d. CR1PT181AB, Q8e. CR1TTABETA, Q8f. C1AB42AB40, Q8g. CR1OTH",If AACRITMET=1 and CR1APET is blank and CR1PTAU217 is blank and CR1PCPT217 is blank and CR1PT181AB is blank and CR1TTABETA is blank and C1AB42AB40 is blank and CR1OTH is blank,,"AACRITMET, CR1APET, CR1PTAU217, CR1PCPT217, CR1PT181AB, CR1TTABETA, C1AB42AB40, CR1OTH",,,
d1c-ivp-m-181,181,Error,d1c,I,BIOSTAGE,Missingness,BIOSTAGE conditionally present,"If AACRITMET =1, then BIOSTAGE cannot be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) =1 (Yes), then Q9. BIOSTAGE (Select the biological stage of the participant) cannot be blank",If AACRITMET =1 and BIOSTAGE=blank,,"AACRITMET, BIOSTAGE",,,
d1c-ivp-m-182,182,Error,d1c,I,BIOSTAGE,Missingness,BIOSTAGE conditionally missing,"If AACRITMET = 0, then BIOSTAGE must be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) = 0 (No), then Q9. BIOSTAGE (Select the biological stage of the participant) must be blank",If AACRITMET= 0 and BIOSTAGE is not blank,,"AACRITMET, BIOSTAGE",,,
d1c-ivp-c-183,183,Error,d1c,I,BIOSTAGE,Conformity,BIOSTAGE conforms,"BIOSTAGE must be an integer between 1 - 3, or 9","Q9. BIOSTAGE (Select the biological stage of the participant) must be an integer between 1 and 3, or 9 (Unknown)",IF BIOSTAGE < 1 or (BIOSTAGE > 3 and ne 9),,,,,
d1c-ivp-m-184,184,Error,d1c,I,CLINSTAGE,Missingness,CLINSTAGE conditionally present,"If AACRITMET =1, then CLINSTAGE cannot be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) =1 (Yes), then Q10. CLINSTAGE (Clinical AD stage) cannot be blank",If AACRITMET =1 and CLINSTAGE=blank,,"AACRITMET, CLINSTAGE",,,
d1c-ivp-m-185,185,Error,d1c,I,CLINSTAGE,Missingness,CLINSTAGE conditionally missing,"If AACRITMET = 0, then CLINSTAGE must be blank","If Q7. AACRITMET (Did the participant meet the AA biological biomarker criteria for Alzheimer’s based on a positive Core 1 biomarker?) = 0 (No), then Q10. CLINSTAGE (Clinical AD stage) must be blank",If AACRITMET= 0 and CLINSTAGE is not blank,,"AACRITMET, CLINSTAGE",,,
d1c-ivp-c-186,186,Error,d1c,I,CLINSTAGE,Conformity,CLINSTAGE conforms,"CLINSTAGE must be an integer between 0 - 6, or 9","Q10. CLINSTAGE (Clinical AD stage) must be an integer between 0 and 6, or 9 (Unknown)",IF CLINSTAGE < 0 or (CLINSTAGE > 6 and ne 9),,,,,
